CLUSTER,30046-001,30046-002,30046-003,30046-004,30046-005,30046-006,30046-007,30046-009,30046-010,30046-011,30046-012,30046-013,30046-014,30046-015,30046-017,30046-018,30046-019,30046-020,30046-021,30046-022,30046-023
Cluster-272.0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Cluster-273.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0
Cluster-274.0,0,0,0,0,0,1,1,0,0,1,1,0,3,0,0,0,3,0,0,1,0
Cluster-275.0,0,0,0,0,0,1,0,0,0,5,1,0,2,2,0,0,0,0,0,0,0
Cluster-276.0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1
Cluster-277.0,0,0,0,0,0,2,6,0,0,0,0,7,2,0,0,0,0,1,0,0,0
Cluster-278.0,0,0,0,0,0,5,0,0,9,6,0,0,0,0,4,12,8,5,0,0,0
Cluster-279.0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,6,0,0,4,0,3
Cluster-280.0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,20,0,0,1,6,0
Cluster-281.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4,0,0,0,5
Cluster-282.0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,8,0,0,0
Cluster-283.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,12
Cluster-284.0,0,0,0,0,0,2,0,0,12,5,5,0,0,9,0,13,0,0,0,0,0
Cluster-285.0,0,0,0,0,0,3,0,0,6,0,0,4,8,0,0,9,0,0,0,0,0
Cluster-286.0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,5,0,0,1,1,0
Cluster-287.0,0,0,0,0,0,2,10,0,3,32,8,1,10,0,0,15,3,8,4,3,11
Cluster-288.0,0,0,0,0,0,3,0,6,0,0,2,1,2,0,0,0,1,0,3,0,0
Cluster-289.0,0,0,0,0,0,1,3,1,7,0,3,0,3,0,4,0,0,0,0,1,6
Cluster-290.0,0,0,0,0,0,1,1,6,6,0,1,0,8,4,0,0,6,0,0,0,0
Cluster-291.0,0,0,0,0,0,2,1,0,8,0,4,0,3,2,2,0,0,0,0,1,10
Cluster-292.0,0,0,0,0,0,6,0,2,0,1,5,3,0,0,0,1,4,0,1,1,1
Cluster-293.0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7
Cluster-294.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0
Cluster-295.0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0
Cluster-296.0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
Cluster-297.0,0,0,0,0,0,2,0,0,0,0,1,4,0,0,1,0,3,0,0,2,0
Cluster-298.0,0,0,0,0,0,5,0,4,0,0,0,9,0,0,0,0,0,8,8,0,0
Cluster-299.0,0,0,0,0,2,2,0,0,0,2,1,0,1,2,1,1,0,1,1,0,3
Cluster-300.0,0,0,0,0,4,2,0,0,15,0,0,0,6,0,0,3,0,0,0,2,0
Cluster-301.0,0,0,0,0,1,2,4,0,8,1,1,0,0,1,0,1,2,1,5,0,0
Cluster-302.0,0,0,0,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Cluster-303.0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Cluster-304.0,0,0,0,0,12,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0
Cluster-305.0,0,0,0,0,5,0,5,9,0,0,0,0,0,0,0,0,3,0,0,0,0
Cluster-306.0,0,0,0,0,3,3,0,0,0,2,2,0,1,0,0,0,0,0,0,3,0
Cluster-307.0,0,0,0,0,1,2,2,0,0,4,0,0,5,2,0,20,0,0,0,7,0
Cluster-308.0,0,0,0,0,18,17,5,3,3,2,2,0,1,1,1,15,1,3,1,0,2
Cluster-309.0,0,0,0,0,5,7,3,0,0,6,0,9,5,0,0,17,2,0,1,0,5
Cluster-310.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cluster-311.0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0
Cluster-312.0,0,0,0,0,11,5,17,5,0,3,0,0,0,0,0,0,0,0,6,1,0
Cluster-313.0,0,0,0,0,23,0,0,3,2,5,10,8,14,5,7,3,8,2,0,8,9
Cluster-314.0,0,0,0,0,2,2,1,15,0,0,0,0,0,0,0,3,0,0,0,0,0
Cluster-315.0,0,0,0,0,4,1,5,0,0,0,2,0,0,0,3,0,0,1,0,3,1
Cluster-316.0,0,0,0,0,1,0,1,0,0,3,0,4,0,2,0,4,1,0,1,0,1
Cluster-317.0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster-318.0,0,0,0,0,9,2,7,0,0,0,0,3,0,3,0,0,0,0,0,1,0
Cluster-319.0,0,0,0,0,2,0,1,0,2,0,2,0,0,0,0,0,2,0,0,5,0
Cluster-320.0,0,0,0,0,3,3,0,8,0,0,9,0,0,3,4,0,0,0,0,0,0
Cluster-321.0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
Cluster-322.0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cluster-323.0,0,0,0,0,6,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,3
Cluster-324.0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,3,1,0,0,0,0,2
Cluster-325.0,0,0,0,0,6,0,0,2,0,0,0,8,0,0,0,7,0,0,0,0,0
Cluster-326.0,0,0,0,0,1,1,2,0,2,0,0,0,0,1,0,2,0,2,0,0,0
Cluster-327.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cluster-328.0,0,0,0,0,9,1,0,0,0,3,3,0,6,0,0,0,0,0,0,1,0
Cluster-329.0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
Cluster-330.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0
Cluster-331.0,0,0,0,0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,3,2,0
Cluster-332.0,0,0,0,0,2,2,2,0,1,0,0,1,0,2,1,2,0,2,0,2,0
Cluster-333.0,0,0,0,0,3,0,2,0,0,1,3,0,0,0,0,1,0,0,1,0,3
Cluster-334.0,0,0,0,0,1,0,11,0,0,2,3,0,2,0,2,0,0,0,0,0,0
Cluster-335.0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,1,1,2,0
Cluster-336.0,0,0,0,0,4,7,0,0,8,0,0,0,1,0,1,5,0,0,0,0,0
Cluster-337.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,2,0,4,6
Cluster-338.0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,4,9,0,0,0,1,0
Cluster-339.0,0,0,0,0,3,1,0,0,0,2,3,0,0,0,0,0,2,0,0,0,2
Cluster-340.0,0,0,0,0,3,0,17,0,1,1,0,1,1,5,0,11,1,0,0,0,0
Cluster-341.0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
Cluster-342.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
Cluster-343.0,0,0,0,0,2,0,3,1,0,0,0,0,3,0,0,1,0,0,0,6,0
Cluster-344.0,0,0,0,0,3,4,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Cluster-345.0,0,0,0,0,3,0,1,0,2,3,0,0,1,2,0,3,0,0,0,2,0
Cluster-346.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster-347.0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,11,0,8,0,2,0
Cluster-348.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cluster-349.0,0,0,0,0,9,0,0,0,0,0,9,0,0,1,0,3,0,0,7,3,1
Cluster-350.0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,15,0,3,0,0,0
Cluster-351.0,0,0,0,0,2,1,4,0,0,3,0,3,3,0,0,23,1,0,2,0,4
Cluster-352.0,0,0,0,0,1,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,4
Cluster-353.0,0,0,0,0,22,1,0,6,5,0,0,0,2,0,4,14,0,0,5,10,1
Cluster-354.0,0,0,0,0,3,3,0,0,0,7,0,0,0,5,0,6,0,0,0,2,0
Cluster-355.0,0,0,0,0,1,0,0,1,2,3,2,0,1,3,0,0,0,0,0,1,0
Cluster-356.0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
Cluster-357.0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cluster-358.0,0,0,0,0,13,9,11,4,6,0,2,0,5,4,4,18,7,6,2,3,16
Cluster-359.0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0
Cluster-360.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
Cluster-361.0,0,0,0,0,1,3,0,1,1,4,3,2,0,0,0,5,1,0,0,0,0
Cluster-362.0,0,0,0,0,11,1,4,0,0,0,0,0,0,0,0,7,0,0,0,3,0
Cluster-363.0,0,0,0,0,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Cluster-364.0,0,0,0,0,4,3,2,0,0,0,1,0,2,5,0,6,0,1,1,0,0
Cluster-365.0,0,0,0,0,2,2,2,2,0,0,2,0,0,3,0,1,1,0,0,0,0
Cluster-366.0,0,0,0,0,5,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Cluster-367.0,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster-368.0,0,0,0,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2
Cluster-369.0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,6,3,4,0,0,0,2
Cluster-370.0,0,0,0,0,9,3,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0
Cluster-371.0,0,0,0,0,2,0,0,0,1,3,1,0,0,0,0,2,0,0,0,5,0
Cluster-372.0,0,0,0,0,3,4,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1
Cluster-373.0,0,0,0,0,3,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,0
Cluster-374.0,0,0,0,0,31,2,0,0,0,0,0,0,3,0,0,7,0,0,0,3,2
Cluster-375.0,0,0,0,0,1,1,16,2,9,4,2,0,24,1,0,8,25,18,0,0,9
Cluster-376.0,0,0,0,0,5,0,0,3,0,0,0,0,0,1,0,5,0,0,0,0,0
Cluster-377.0,0,0,0,0,1,12,6,5,0,9,4,0,4,0,2,0,1,3,1,2,2
Cluster-378.0,0,0,0,0,9,9,0,0,0,2,6,2,1,2,3,1,1,0,0,1,0
Cluster-379.0,0,0,0,0,11,0,0,0,0,0,2,0,1,0,0,19,0,0,0,1,0
Cluster-380.0,0,0,0,0,3,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster-381.0,0,0,0,0,10,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
Cluster-382.0,0,0,0,0,40,10,26,0,5,6,25,0,0,2,0,2,0,0,0,12,0
Cluster-383.0,0,0,0,0,13,0,3,7,0,0,0,12,0,0,0,7,0,0,0,10,0
Cluster-384.0,0,0,0,0,7,0,2,0,0,0,0,0,5,1,9,0,3,0,0,5,0
Cluster-385.0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1
Cluster-386.0,0,0,0,0,5,1,2,5,1,1,4,0,2,3,0,1,0,0,1,5,1
Cluster-387.0,0,0,0,0,4,0,2,0,0,1,0,0,0,0,10,0,0,2,0,0,1
Cluster-388.0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0
Cluster-389.0,0,0,0,0,6,8,0,0,0,12,8,0,0,0,5,0,0,0,0,7,0
Cluster-390.0,0,0,0,0,1,13,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Cluster-391.0,0,0,0,0,1,6,3,0,0,1,0,0,1,0,1,0,1,0,1,0,0
Cluster-392.0,0,0,0,0,4,0,1,0,0,0,0,0,4,0,0,2,0,0,0,6,0
Cluster-393.0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,1,0,2,0,1
Cluster-394.0,0,0,0,0,9,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
Cluster-395.0,0,0,0,0,8,7,0,0,0,0,0,3,0,0,0,1,0,7,0,0,0
Cluster-396.0,0,0,0,0,11,0,1,0,0,0,1,0,0,11,0,5,0,3,0,5,0
Cluster-397.0,0,0,0,0,13,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,4
Cluster-398.0,0,0,0,0,7,4,7,4,8,5,5,4,1,3,4,5,0,2,1,20,0
Cluster-399.0,0,0,0,0,2,14,0,0,0,0,0,2,0,2,0,14,0,0,0,0,0
Cluster-400.0,0,0,0,0,4,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0
Cluster-401.0,0,0,0,0,3,4,1,0,0,1,0,0,0,0,0,0,0,5,0,0,1
Cluster-402.0,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Cluster-403.0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0
Cluster-404.0,0,0,0,0,5,0,2,0,4,5,5,0,1,4,0,1,0,0,0,5,0
Cluster-405.0,0,0,0,0,6,5,0,20,0,0,0,5,0,0,7,2,3,0,0,1,0
Cluster-406.0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,11,0,0,0
Cluster-407.0,0,0,0,0,6,0,1,0,0,3,0,0,0,1,0,1,1,3,0,0,0
Cluster-408.0,0,0,0,0,16,5,5,3,20,4,13,0,0,7,0,33,0,0,1,14,7
Cluster-409.0,0,0,0,0,1,0,0,0,0,4,1,2,2,0,0,0,9,0,13,0,0
Cluster-410.0,0,0,0,0,6,4,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0
Cluster-411.0,0,0,0,0,5,0,0,0,1,1,3,0,1,1,0,0,0,0,2,1,0
Cluster-412.0,0,0,0,0,13,3,0,0,0,3,0,2,1,2,0,1,2,0,0,1,0
Cluster-413.0,0,0,0,0,2,1,2,0,0,0,0,0,0,6,0,1,0,3,0,2,0
Cluster-414.0,0,0,0,0,2,0,2,0,0,0,7,0,0,0,0,0,2,0,0,3,0
Cluster-415.0,0,0,0,0,4,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1
Cluster-416.0,0,0,0,0,3,0,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0
Cluster-417.0,0,0,0,0,4,0,0,9,0,7,9,0,0,0,23,0,0,1,4,20,0
Cluster-418.0,0,0,0,0,4,3,0,0,0,0,1,2,0,2,0,0,0,0,5,0,0
Cluster-419.0,0,0,0,0,10,3,0,3,0,8,0,0,10,3,0,0,0,7,0,7,3
Cluster-420.0,0,0,0,0,3,4,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0
Cluster-421.0,0,0,0,0,9,0,2,11,0,0,2,0,0,1,0,9,2,0,0,0,0
Cluster-422.0,0,0,0,0,8,0,1,0,0,0,8,0,2,0,0,0,0,0,4,3,2
Cluster-423.0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cluster-424.0,0,0,0,0,7,2,0,0,1,0,3,0,0,0,0,4,0,0,0,7,4
Cluster-425.0,0,0,0,0,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5
Cluster-426.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Cluster-427.0,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,2,1,0,0,1,0
Cluster-428.0,0,0,0,0,3,7,8,0,0,0,3,7,5,0,0,0,5,1,0,4,0
Cluster-429.0,0,0,0,0,6,3,0,1,0,1,4,0,3,0,1,2,1,0,0,1,0
Cluster-430.0,0,0,0,0,8,4,0,3,20,3,7,0,0,0,0,7,0,0,4,9,8
Cluster-431.0,0,0,0,0,2,0,0,0,0,0,4,0,0,3,0,2,0,0,3,8,3
Cluster-432.0,0,0,0,0,11,2,8,6,0,2,2,5,0,3,0,0,0,0,3,6,4
Cluster-433.0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0
Cluster-434.0,0,0,0,0,4,0,0,0,0,6,3,1,0,4,0,3,2,0,0,11,2
Cluster-435.0,0,0,0,0,7,0,3,0,0,0,0,0,0,3,0,0,0,1,0,3,0
Cluster-436.0,0,0,0,0,7,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
Cluster-437.0,0,0,0,0,1,0,0,0,0,3,0,0,0,4,0,0,0,1,0,2,0
Cluster-438.0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,3,2,0,0,3,0
Cluster-439.0,0,0,0,0,1,0,0,2,0,5,0,0,0,2,0,2,2,0,0,0,0
Cluster-440.0,0,0,0,0,1,2,1,3,2,0,0,0,1,0,0,1,1,1,0,0,0
Cluster-441.0,0,0,0,0,67,85,10,0,0,8,2,0,0,0,0,0,0,0,0,0,3
Cluster-442.0,0,0,0,0,1,0,0,0,3,0,0,13,0,0,0,0,0,0,1,0,3
Cluster-443.0,0,0,0,0,4,2,1,0,0,3,5,0,0,0,0,1,0,0,0,0,1
Cluster-444.0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,16,0,0,0
Cluster-445.0,0,0,0,0,21,3,3,0,0,1,1,1,2,2,1,5,3,3,3,1,8
Cluster-446.0,0,0,0,0,10,1,4,0,0,0,0,0,2,0,0,13,0,0,0,0,0
Cluster-447.0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,8,0,0,0,0,3
Cluster-448.0,0,0,0,0,1,2,10,1,0,3,0,0,0,7,0,2,1,3,0,2,0
Cluster-449.0,0,0,0,0,3,4,0,0,0,0,0,0,0,1,0,1,2,2,0,1,0
Cluster-450.0,0,0,0,0,1,0,0,0,1,0,7,0,1,1,0,0,0,0,3,4,0
Cluster-451.0,0,0,0,0,5,0,0,0,2,0,0,4,0,0,0,0,0,0,3,5,4
Cluster-452.0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0
Cluster-453.0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,1,2,0,0,0,2
Cluster-454.0,0,0,0,0,4,0,0,0,0,7,2,8,4,0,7,6,4,0,0,6,0
Cluster-455.0,0,0,0,0,4,0,0,0,1,0,1,0,0,2,2,1,0,0,0,0,1
Cluster-456.0,0,0,0,0,1,1,3,0,0,0,2,0,0,0,1,1,0,3,1,0,1
Cluster-457.0,0,0,0,0,10,11,2,12,8,7,0,0,0,5,10,4,7,0,0,0,17
Cluster-458.0,0,0,0,0,3,2,1,1,0,0,2,0,0,1,0,0,0,1,1,2,0
Cluster-459.0,0,0,0,0,4,4,2,0,0,0,4,4,9,5,0,0,7,0,0,2,0
Cluster-460.0,0,0,0,0,2,0,7,0,0,0,0,7,6,0,0,0,0,0,5,0,0
Cluster-461.0,0,0,0,0,5,18,6,3,0,5,8,0,0,12,0,12,0,0,0,7,10
Cluster-462.0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Cluster-463.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster-464.0,0,0,0,0,7,0,0,0,2,0,0,2,0,0,0,0,6,0,0,0,0
Cluster-465.0,0,0,0,0,10,4,0,2,0,0,2,0,0,0,0,5,0,0,0,0,0
Cluster-466.0,0,0,0,0,2,0,2,0,0,12,2,0,5,0,1,0,4,4,0,6,0
Cluster-467.0,0,0,0,0,3,3,0,2,5,0,0,0,1,0,2,1,0,0,0,0,0
Cluster-468.0,0,0,0,0,2,3,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1
Cluster-469.0,0,0,0,0,2,3,6,0,1,0,0,2,0,6,0,0,0,0,1,0,0
Cluster-470.0,0,0,0,0,16,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
Cluster-471.0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Cluster-472.0,0,0,0,0,6,1,0,0,0,10,2,0,0,1,0,3,4,8,0,0,4
Cluster-473.0,0,0,0,0,6,0,1,0,6,4,3,0,1,3,0,1,0,0,0,4,0
Cluster-474.0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,5,10,0,1,0,0
Cluster-475.0,0,0,0,0,6,5,0,0,0,0,0,5,0,4,0,10,10,0,0,0,0
Cluster-476.0,0,0,0,0,8,6,1,4,6,0,5,1,0,0,0,11,0,0,0,0,0
Cluster-477.0,0,0,0,0,1,0,0,0,0,0,4,2,0,2,0,0,0,4,0,0,0
Cluster-478.0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Cluster-479.0,0,0,0,0,8,7,0,0,7,0,2,0,0,0,0,0,5,9,0,0,0
Cluster-480.0,0,0,0,0,2,4,6,0,1,0,0,0,0,6,0,0,0,0,0,0,0
Cluster-481.0,0,0,0,0,6,4,0,0,1,0,1,1,0,0,0,2,0,1,0,0,0
Cluster-482.0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
Cluster-483.0,0,0,0,0,2,1,0,2,0,1,0,1,1,0,1,0,0,0,0,0,1
Cluster-484.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
Cluster-485.0,0,0,0,0,2,2,2,0,4,3,0,0,0,0,0,2,0,0,0,4,1
Cluster-486.0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
Cluster-487.0,0,0,0,0,10,5,8,0,0,0,0,5,2,0,0,0,0,4,0,3,3
Cluster-488.0,0,0,0,0,6,13,7,3,0,1,0,1,0,7,0,0,0,0,0,9,0
Cluster-489.0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster-490.0,0,0,0,0,12,5,3,1,0,0,0,0,0,0,0,1,0,0,0,0,5
Cluster-491.0,0,0,0,0,10,0,0,3,0,0,1,0,0,2,0,0,1,0,0,0,10
Cluster-492.0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Cluster-493.0,0,0,0,0,6,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,16
Cluster-494.0,0,0,0,0,26,8,2,0,4,2,1,5,5,0,0,0,0,0,1,7,2
Cluster-495.0,0,0,0,0,1,11,0,11,0,0,7,8,0,5,5,0,7,28,12,8,1
Cluster-496.0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster-497.0,0,0,0,0,6,11,14,2,0,3,0,0,7,2,0,12,0,0,0,1,3
Cluster-498.0,0,0,0,0,7,2,0,0,0,1,0,0,2,0,0,0,0,0,1,3,2
Cluster-499.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster-500.0,0,0,0,0,6,3,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0
Cluster-501.0,0,0,0,0,3,8,0,0,0,0,1,0,0,11,0,4,0,0,13,0,0
Cluster-502.0,0,0,0,0,8,0,0,0,0,2,2,0,0,0,0,1,0,0,1,1,0
Cluster-503.0,0,0,0,0,9,2,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0
Cluster-504.0,0,0,0,0,6,9,0,0,0,2,1,6,0,0,0,8,8,0,0,5,0
Cluster-505.0,0,0,0,0,5,3,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0
Cluster-506.0,0,0,0,0,9,0,0,0,0,0,1,4,0,0,0,0,0,0,2,1,1
Cluster-507.0,0,0,0,0,10,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Cluster-508.0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Cluster-509.0,0,0,0,0,20,10,8,3,3,0,3,4,7,5,5,18,11,13,3,1,31
Cluster-510.0,0,0,0,0,18,21,11,0,5,3,3,0,0,0,1,11,0,0,0,0,0
Cluster-511.0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster-512.0,0,0,0,0,2,1,3,1,0,0,1,0,0,1,2,0,0,0,0,0,0
Cluster-513.0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster-514.0,0,0,0,0,1,1,3,1,0,7,0,0,1,0,2,1,0,0,1,0,0
Cluster-515.0,0,0,0,0,7,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Cluster-516.0,0,0,0,0,14,6,0,1,7,0,6,0,0,1,1,0,1,2,0,1,0
Cluster-517.0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0
Cluster-518.0,0,0,0,0,1,0,0,0,9,0,0,2,0,2,0,0,0,0,0,0,0
Cluster-519.0,0,0,0,0,3,0,0,0,5,0,0,3,3,0,0,0,0,4,0,0,0
Cluster-520.0,0,0,0,0,7,5,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0
Cluster-521.0,0,0,0,0,16,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0
Cluster-522.0,0,0,0,0,7,20,3,4,0,11,24,4,3,23,13,0,9,11,0,18,0
Cluster-523.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Cluster-524.0,0,0,0,0,1,0,2,0,0,0,1,0,4,0,0,0,3,0,0,0,0
Cluster-525.0,0,0,0,0,9,0,0,12,0,0,9,0,0,3,1,0,0,11,0,0,0
Cluster-526.0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,3,1,2,0,0,0
Cluster-527.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
Cluster-528.0,0,0,0,0,3,1,3,1,0,1,0,0,1,1,0,1,4,1,1,0,4
Cluster-529.0,0,0,0,8,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,0
Cluster-530.0,0,0,0,4,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0
Cluster-531.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster-532.0,0,0,0,1,2,3,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0
Cluster-533.0,0,0,0,4,2,0,0,110,0,1,0,0,0,1,0,1,0,1,0,0,1
Cluster-534.0,0,0,0,14,6,0,0,12,0,0,0,0,0,0,6,0,0,27,0,7,0
Cluster-535.0,0,0,0,2,1,0,0,3,0,1,2,1,0,0,0,0,0,1,1,1,4
Cluster-536.0,0,0,0,1,1,1,0,1,0,0,3,1,1,0,0,0,1,1,0,0,0
Cluster-537.0,0,0,0,20,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0
Cluster-538.0,0,0,0,1,0,2,0,0,0,0,0,3,0,5,1,2,1,1,0,2,1
Cluster-539.0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluster-540.0,0,0,0,6,5,10,6,0,0,0,3,0,0,0,1,2,1,2,1,2,0
Cluster-541.0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0
Cluster-542.0,0,0,0,5,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,2,0
Cluster-543.0,0,0,0,2,3,2,0,3,0,0,4,1,0,0,2,1,2,1,0,0,0
