"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cluster-2535.0",1183.10807896632,0.143637888045733,0.270778639596108,0.530462403755269,0.595791369171087,0.997743869210583
"Cluster-2537.0",1030.91732703014,0.187231321517146,0.281328914208015,0.665524629930882,0.505714995480208,0.997743869210583
"Cluster-2538.0",85.5448731828691,0.210027469726534,0.302760783181898,0.693707644428802,0.487865571014397,0.997743869210583
"Cluster-2544.0",13.0838838855911,-0.381655979952953,0.442763537900285,-0.861986020264626,0.388695210760564,0.997743869210583
"Cluster-2545.0",17.9041963312445,0.418853152133765,0.603097713015394,0.694502968747079,0.487366839689162,0.997743869210583
"Cluster-2546.0",14.4230210659271,-0.363789363193821,0.818952436914921,-0.444213054135663,0.656888555106285,0.997743869210583
"Cluster-2547.0",21.3951487391982,0.250877320398485,0.538071358130594,0.466252880045689,0.641034502376069,0.997743869210583
"Cluster-2548.0",16.4056480799505,-0.636248714184469,0.381853441396494,-1.66621181115355,0.0956712343031564,0.997743869210583
"Cluster-2552.0",587.286899079593,0.203272108429912,0.298178813803359,0.68171211038476,0.495421008245722,0.997743869210583
"Cluster-2553.0",8.9302795641213,0.0714983803203436,1.07649994646634,0.0664174490254644,0.947045478562224,0.998794292653611
"Cluster-2554.0",13.1277049868653,-0.0494396102245228,0.600050892122579,-0.082392361837241,0.934334709770776,0.998794292653611
"Cluster-2555.0",24.5275061928504,1.67586979608259,0.654276915426455,2.56140749668702,0.0104248999037903,0.975708706252781
"Cluster-2556.0",9.37169080987509,-0.418567576766533,0.557477189832815,-0.750824579732239,0.452758234696663,0.997743869210583
"Cluster-2557.0",103.480935589202,0.0583488580688347,0.426190774229805,0.136907839392536,0.891103642249619,0.997743869210583
"Cluster-2558.0",11.068409229917,-1.03005133111375,0.706701350783405,-1.45754826981992,0.144965097220307,0.997743869210583
"Cluster-2560.0",3721.78021113617,-0.471277017929498,0.713711504058357,-0.660318651513517,0.509049363374096,0.997743869210583
"Cluster-2563.0",6.89707232809554,-0.123467593871808,1.07369428404004,-0.114993248736718,0.908450473272961,0.997743869210583
"Cluster-2566.0",6.80638476251309,-0.861019707741213,0.796118153877549,-1.08152251465132,0.279464751117626,0.997743869210583
"Cluster-2568.0",554.88118327045,0.397680762619923,0.286195995087122,1.38953992874311,0.164668628005228,0.997743869210583
"Cluster-2569.0",14.1280069220721,-0.775573613122561,0.540239936910152,-1.43560955074587,0.151113475520323,0.997743869210583
"Cluster-2571.0",9.99055558081888,-1.0867381140653,0.64629709505494,-1.68148382900114,0.0926689748703325,0.997743869210583
"Cluster-2572.0",23.1075908263233,1.25477111381426,0.553254688559596,2.26798098554043,0.0233303656305441,0.975708706252781
"Cluster-2574.0",7.15175398348368,-0.514133940892522,0.626351325883417,-0.820839550658537,0.411737667008433,0.997743869210583
"Cluster-2575.0",24.1297930352188,0.282981270741867,0.494129175346657,0.572686829397073,0.566856756671652,0.997743869210583
"Cluster-2576.0",53.7909054545613,0.810829321950379,0.767624422655986,1.05628390397599,0.290838527480044,0.997743869210583
"Cluster-2577.0",123.139559228407,0.0580697815421072,0.441893651760096,0.131411214691161,0.895450017556638,0.997743869210583
"Cluster-2578.0",54.2302787844257,-0.0865740072641756,0.374077823492074,-0.231433145263715,0.816978317813435,0.997743869210583
"Cluster-2582.0",666.758203275639,-0.0956736974263807,0.238963359395741,-0.400369737303274,0.688884210505306,0.997743869210583
"Cluster-2583.0",100.521314934566,0.276108421621015,0.416734450624472,0.662552426868644,0.507617247214183,0.997743869210583
"Cluster-2584.0",52.7439272320528,0.611249073606081,0.367098845198028,1.66508034988873,0.0958967264967739,0.997743869210583
"Cluster-2585.0",399.957623493867,0.158860179206231,0.280917950820279,0.565503837481228,0.57173111486029,0.997743869210583
"Cluster-2587.0",137.136670049443,-0.0343802808946714,0.284017128798442,-0.121050026243558,0.903651411279623,0.997743869210583
"Cluster-2589.0",16.1595215326686,0.309440952933736,0.574524469619119,0.538603609240316,0.590160396627567,0.997743869210583
"Cluster-2591.0",7.64432606678162,-0.0484777192903792,0.588952053567712,-0.0823118265684181,0.934398750093266,0.998794292653611
"Cluster-2593.0",517.708109004584,-0.620450608547406,0.681355330251132,-0.91061239415082,0.362499637747721,0.997743869210583
"Cluster-2594.0",133.681441220187,0.365094459011002,0.395146996739061,0.92394592904396,0.355514468485515,0.997743869210583
"Cluster-2595.0",14.5865280012241,-0.685886110706681,0.489130264209486,-1.40225653756098,0.160838653985452,0.997743869210583
"Cluster-2596.0",31.3488000701554,-0.233640007572974,0.687961376754477,-0.339612099555927,0.734148665049185,0.997743869210583
"Cluster-2597.0",9.0683175252103,-0.534054949902139,1.09139684917502,-0.489331584845445,0.624606963365807,0.997743869210583
"Cluster-2598.0",171.568990155688,-1.3192623750265,1.10187398157666,-1.19728970561478,0.231193655475811,0.997743869210583
"Cluster-2599.0",644.723127169907,0.127899439746479,0.42207449375349,0.303025749338878,0.761870238463317,0.997743869210583
"Cluster-2601.0",326.98082237492,0.494362153990735,0.38266110072993,1.29190595293782,0.196389715929851,0.997743869210583
"Cluster-2603.0",191.870483492592,-0.0103181288049652,0.451758066609148,-0.0228399436946683,0.981777945865513,0.998794292653611
"Cluster-2604.0",67.9506013934809,-0.241472520538834,0.286706779724161,-0.842228149509239,0.399660260094567,0.997743869210583
"Cluster-2605.0",1910.69555194704,-0.543627538271849,0.409403021751594,-1.32785423992717,0.184226264341268,0.997743869210583
"Cluster-2606.0",63.8016360641931,-0.578605295345692,0.421920774474706,-1.37136005228958,0.170262743963354,0.997743869210583
"Cluster-2607.0",98.4738951805647,0.611298035746043,0.514778837829752,1.18749643696156,0.235031861177647,0.997743869210583
"Cluster-2609.0",12.9565058254099,-0.520466068045076,0.54038364504433,-0.963141784208478,0.335476375275175,0.997743869210583
"Cluster-2612.0",110.423808698377,-0.313469678581317,0.294976601685739,-1.06269336886348,0.287921029017294,0.997743869210583
"Cluster-2614.0",123.165147082814,-0.148553990992007,0.326802561676788,-0.454568012655079,0.64942005160075,0.997743869210583
"Cluster-2615.0",6.62651358956362,1.88446919045657,1.22926532401045,1.5330044325244,0.125274762779912,0.997743869210583
"Cluster-2617.0",104.875995533081,0.0997153744292416,0.349414267462813,0.285378657126112,0.775354057128935,0.997743869210583
"Cluster-2618.0",2283.10020760929,0.211901370170696,0.280325587735245,0.755911623632544,0.449702184403156,0.997743869210583
"Cluster-2619.0",21.9899781557757,-0.18934914522561,0.478931061098443,-0.395357830396993,0.692578825799883,0.997743869210583
"Cluster-2620.0",522.798077065275,-0.264213990540736,0.29740460797043,-0.888399115076943,0.374326101222891,0.997743869210583
"Cluster-2621.0",13.4419902081925,0.0104528515352084,0.370742343112347,0.0281943827820089,0.977507117335463,0.998794292653611
"Cluster-2622.0",12.0423794978302,0.337341848007606,1.08570597275204,0.310711975869963,0.756019592167412,0.997743869210583
"Cluster-2623.0",10.3276962060977,1.22570324417814,0.865400383117141,1.41634238681892,0.156675283299253,0.997743869210583
"Cluster-2624.0",25.7778714789364,0.12300721411578,0.361326416994353,0.34043238559472,0.733530933382376,0.997743869210583
"Cluster-2627.0",6.69984017580817,0.201543145108538,1.00841275730168,0.199861756655904,0.841588700715523,0.997743869210583
"Cluster-2628.0",8.77975580368504,0.297927015074478,0.525063417371515,0.567411488246335,0.57043464650022,0.997743869210583
"Cluster-2630.0",48.0672883713328,-0.0393285960494782,0.685878872826586,-0.057340439555166,0.954274007221362,0.998794292653611
"Cluster-2631.0",42.5025298833765,-0.555802015922992,0.419235155508383,-1.32575240558966,0.184921722601261,0.997743869210583
"Cluster-2632.0",6.48328077183019,-0.837236323010065,0.917995759725795,-0.912026351036902,0.36175484611693,0.997743869210583
"Cluster-2633.0",8.51007606462857,-0.462000594159463,0.618762088697132,-0.7466530393487,0.455273023412567,0.997743869210583
"Cluster-2635.0",14.078972823987,0.393341306968847,0.413301180906354,0.951706225726876,0.341245991098425,0.997743869210583
"Cluster-2636.0",23.4590506343392,0.139348255627114,0.465690847946367,0.299229104977306,0.764765243501641,0.997743869210583
"Cluster-2639.0",92.5143361705953,0.388347608796947,0.403312712194811,0.962894540773524,0.335600449512481,0.997743869210583
"Cluster-2640.0",8.06089291398565,-2.27990614419835,1.09948379195237,-2.07361505543424,0.0381150758389667,0.997743869210583
"Cluster-2641.0",739.628014539065,0.21423114252264,0.343387875102064,0.623875093024075,0.532709618665469,0.997743869210583
"Cluster-2643.0",57.1711168029055,0.111102800852603,0.296109673184122,0.375208278938995,0.707505573535862,0.997743869210583
"Cluster-2644.0",108.337421328003,0.246507370184305,0.466132903507153,0.528834948851712,0.596919951302032,0.997743869210583
"Cluster-2645.0",25.7798817561449,-0.0827904271416361,0.497993570412986,-0.166247984031155,0.867961799018018,0.997743869210583
"Cluster-2646.0",2550.91669309842,0.193574427477417,0.416821275532839,0.464406302749214,0.642356675299435,0.997743869210583
"Cluster-2647.0",20.4659050538515,-0.327120378191,0.44176287786863,-0.740488607302756,0.459003571494077,0.997743869210583
"Cluster-2648.0",9.02858012519216,-0.40311771507585,1.38906648152193,-0.290207646961702,0.771657386409445,0.997743869210583
"Cluster-2650.0",43.9030507326287,0.306791831137921,0.427046567551314,0.71840369282691,0.472508410523026,0.997743869210583
"Cluster-2651.0",8.9296877914257,-0.0562096523902302,0.564429426462933,-0.0995866794941486,0.92067246947343,0.998794292653611
"Cluster-2652.0",5710.40651108493,-0.739467882263382,0.57265794020638,-1.29129071710223,0.196602888322855,0.997743869210583
"Cluster-2653.0",229.972320045547,0.169474861377367,0.362964233694666,0.46691890176687,0.6405579013486,0.997743869210583
"Cluster-2654.0",67.6961539661878,0.0171982780581571,0.284040823201526,0.0605486136264115,0.951718698768573,0.998794292653611
"Cluster-2655.0",8.81506587749634,-0.334544567449934,0.549497896910745,-0.60881864940836,0.54264465073462,0.997743869210583
"Cluster-2657.0",112.048495020383,-0.599431855857646,0.366611212406075,-1.63506143722001,0.102036169090171,0.997743869210583
"Cluster-2659.0",32.2464589700002,-1.51829344693664,0.530156607142888,-2.86385838916353,0.00418515069133439,0.623064309172407
"Cluster-2660.0",47.2953906997919,0.379833977489509,0.332160354006083,1.14352592929424,0.252820295410324,0.997743869210583
"Cluster-2661.0",39.6501259692738,-0.0899797361297665,0.415544803158788,-0.21653437955614,0.828571229741854,0.997743869210583
"Cluster-2662.0",11.3738369184844,0.356902655760426,0.647807051867988,0.550939750858341,0.581674976654118,0.997743869210583
"Cluster-2664.0",219.150315336385,0.0601381447482324,0.333175569242609,0.18049986343519,0.856760161597134,0.997743869210583
"Cluster-2666.0",8.71402626891771,-0.533563617018587,0.664300851557337,-0.803195744469904,0.421861604786691,0.997743869210583
"Cluster-2668.0",27.8093382824303,-0.631369642501044,0.370442920307961,-1.70436417566346,0.0883130723468105,0.997743869210583
"Cluster-2669.0",6.07857646845395,-0.287540379173327,0.820524141268926,-0.350435002105667,0.726012261827655,0.997743869210583
"Cluster-2671.0",19.0529630030026,-0.126978071574643,0.364762406968614,-0.348111727384146,0.72775627733374,0.997743869210583
"Cluster-2672.0",12.0005710116686,0.412614500980876,0.60869146556594,0.677871342581158,0.497853271529841,0.997743869210583
"Cluster-2673.0",10.5241302631789,-0.0804573857142433,0.494720742401004,-0.162631923059792,0.870808250635405,0.997743869210583
"Cluster-2674.0",20.3346485800045,-0.339281357539418,0.809107379145703,-0.419327973374373,0.674976455431894,0.997743869210583
"Cluster-2675.0",1769.41781627695,-0.131025973796127,0.723833175817515,-0.181016811847762,0.856354380057306,0.997743869210583
"Cluster-2677.0",732.440863744009,-0.0168498885119596,0.316200449895535,-0.053288629151307,0.957501939952715,0.998794292653611
"Cluster-2679.0",441.19461470843,0.0304364286853223,0.504377589176363,0.0603445302457317,0.951881236536171,0.998794292653611
"Cluster-2680.0",10913.9346493286,0.317656486786827,0.442964127102188,0.717115602260828,0.473302769425614,0.997743869210583
"Cluster-2681.0",301.67613649783,3.43627050786288,1.61383888376096,2.12925251860015,0.0332333738763374,0.997743869210583
"Cluster-2682.0",23418.708353305,-0.029359082251359,0.23257938502375,-0.126232521632822,0.899547868723544,0.997743869210583
"Cluster-2683.0",6.57493689943574,0.206686070465348,0.696644067326094,0.296688194386933,0.766704570957435,0.997743869210583
"Cluster-2684.0",1187.13889716558,-1.01925904526067,0.458168054208954,-2.2246401421864,0.0261054055680552,0.975708706252781
"Cluster-2687.0",366.323850607789,0.869360898885229,0.603085266029184,1.44152236483781,0.149437163635412,0.997743869210583
"Cluster-2688.0",19.1794028178367,-0.683838946594875,0.396444139021394,-1.7249314071912,0.0845398347107131,0.997743869210583
"Cluster-2689.0",35.5598668135678,-0.176183682503005,0.428586231529658,-0.411081060336893,0.68101309720636,0.997743869210583
"Cluster-2690.0",291.568828308954,0.0532025549578139,0.356873458234366,0.149079607155528,0.881490817192084,0.997743869210583
"Cluster-2691.0",6.36791422676655,-1.09805961613238,0.862119879271973,-1.27367393158786,0.202778998786561,0.997743869210583
"Cluster-2694.0",11.3107849249291,-0.0517116217601312,0.62445317510215,-0.0828110478446555,0.934001784393492,0.998794292653611
"Cluster-2695.0",28.5054012736372,0.166442258010015,0.349959099008187,0.475604887776104,0.634355892554844,0.997743869210583
"Cluster-2696.0",152.51819325607,0.222866101759515,0.499396810701582,0.446270574788852,0.655401808776806,0.997743869210583
"Cluster-2698.0",226.824021083126,-0.496625287407327,0.295825934297258,-1.67877535344247,0.0931958337404281,0.997743869210583
"Cluster-2700.0",1227.83695701315,-1.02221239801211,0.445770358592308,-2.29313676494807,0.0218401323314821,0.975708706252781
"Cluster-2703.0",13.5455767563019,-0.931796889910767,0.413748281180812,-2.25208643103357,0.024316810610746,0.975708706252781
"Cluster-2704.0",7.78215817894469,0.0653794560922329,1.04312695352712,0.0626764133274146,0.950024179895073,0.998794292653611
"Cluster-2705.0",2671.32286905629,-0.876441882549977,0.339345817183994,-2.58273960711521,0.0098019272097103,0.975708706252781
"Cluster-2706.0",52.333123836053,-0.436548959529267,0.369303085392858,-1.18208857926241,0.237170555517024,0.997743869210583
"Cluster-2707.0",981.587486234335,-0.20972771849018,0.618846632404017,-0.338900961091856,0.73468434039979,0.997743869210583
"Cluster-2708.0",66.8999735282773,0.336682512457867,0.452951243505388,0.743308506788241,0.457294922485504,0.997743869210583
"Cluster-2710.0",73.1775310594749,0.413205350114738,0.292979739779996,1.41035469014008,0.158434977250123,0.997743869210583
"Cluster-2712.0",9055.4099498316,0.361109352034861,0.343925533904797,1.04996377539918,0.293734767846093,0.997743869210583
"Cluster-2713.0",90.5613712514587,0.182778372902503,0.229067442226456,0.797923839049149,0.424914688393556,0.997743869210583
"Cluster-2714.0",8.76297399807447,-0.162411223553191,0.486398346573787,-0.333905788737201,0.738450651471937,0.997743869210583
"Cluster-2716.0",17.7887852563567,-0.635736928607988,0.9222948570741,-0.68929900642058,0.490635123086527,0.997743869210583
"Cluster-2717.0",15.9737750765017,-0.309377945721724,0.603065054797628,-0.513009240479939,0.607944856904034,0.997743869210583
"Cluster-2718.0",743.315984229966,-0.995229334634554,0.377568424638194,-2.63589132377326,0.00839166029169968,0.975708706252781
"Cluster-2719.0",878.338973501177,0.25476640280062,0.35233185261366,0.723086490508078,0.469626748580283,0.997743869210583
"Cluster-2721.0",254.134083871084,0.240446109328936,0.384749452098681,0.62494204479664,0.532009096057615,0.997743869210583
"Cluster-2722.0",6.38900097580764,-0.896258595353007,0.69646345562528,-1.28687095943656,0.198139268860604,0.997743869210583
"Cluster-2726.0",82.2426546670462,-0.189701616229059,0.500501368477351,-0.379023171916948,0.704670656695904,0.997743869210583
"Cluster-2727.0",17.8784768105548,-1.49135499346408,0.656367845198448,-2.27213292725085,0.0230784828749537,0.975708706252781
"Cluster-2728.0",67.1097905998962,0.406129877859858,0.476558274515439,0.852214513057838,0.394095042971409,0.997743869210583
"Cluster-2731.0",193.20747339574,-0.545815659576188,0.267477806757043,-2.04060167156958,0.0412904359040548,0.997743869210583
"Cluster-2732.0",387.684518107862,-0.137613050464403,0.399420032360584,-0.344532169934257,0.730446107097772,0.997743869210583
"Cluster-2733.0",784.967131070125,0.519112002279794,0.396846052253417,1.30809415724842,0.19084137496528,0.997743869210583
"Cluster-2735.0",6.64598061877227,-0.791993803149714,0.723380359897473,-1.09485112819757,0.273581862810457,0.997743869210583
"Cluster-2738.0",44.6447810673473,-0.187673201812055,0.313757234261959,-0.598147807662549,0.549741313059662,0.997743869210583
"Cluster-2739.0",23371.8612758809,0.168345799647345,0.430991448585159,0.390601252530611,0.696091999666047,0.997743869210583
"Cluster-2741.0",8.344241267455,-0.765256488051334,0.715444895970527,-1.06962324053376,0.28478892981765,0.997743869210583
"Cluster-2742.0",13.8771898357046,-0.634802472743253,0.322618586140969,-1.96765623560781,0.0491076045516651,0.997743869210583
"Cluster-2743.0",37.5254990544974,-0.0720456899282012,0.305561054157201,-0.235781651319792,0.813602106914262,0.997743869210583
"Cluster-2744.0",77.6615138731098,-0.174441251588058,0.369727468304082,-0.471810364504997,0.637062152282317,0.997743869210583
"Cluster-2746.0",57.1594074005789,0.632733656552962,0.366508965735042,1.72637974976683,0.0842791164501577,0.997743869210583
"Cluster-2749.0",7.85596688689849,-0.477686939588331,0.64536076233567,-0.74018590448465,0.459187199232091,0.997743869210583
"Cluster-2751.0",10.6115330480095,-0.145880893070542,0.592296456467183,-0.246297089029815,0.805452263172495,0.997743869210583
"Cluster-2752.0",1290.78109943642,0.0309516320378686,0.246916411898856,0.12535267218506,0.900244354615674,0.997743869210583
"Cluster-2753.0",1253.50734408455,-1.03648050924176,0.447356464491925,-2.31690070784809,0.0205091412076054,0.975708706252781
"Cluster-2755.0",16999.068857198,-0.511949257185028,0.325460585498361,-1.57299925089579,0.115718991668608,0.997743869210583
"Cluster-2758.0",16393.0085082691,-0.207481215929261,0.452168283495092,-0.45885840184435,0.64633585250129,0.997743869210583
"Cluster-2760.0",6.01792840635946,-0.99613505516515,0.692876109787099,-1.43768134172101,0.150524489478007,0.997743869210583
"Cluster-2761.0",8.89165338257465,0.116298426214786,0.558411437621806,0.208266554693228,0.835020844538041,0.997743869210583
"Cluster-2762.0",13.8270529105533,-0.773505191930051,0.40419748954435,-1.91368133632403,0.0556608852186057,0.997743869210583
"Cluster-2763.0",2114.72874624828,-0.130026186406126,0.311735815687862,-0.417103777822949,0.676602501785222,0.997743869210583
"Cluster-2764.0",8.33821954217167,0.415953150287385,0.51537677196384,0.807085559371251,0.419617191232018,0.997743869210583
"Cluster-2765.0",465.836220653288,0.305391320777184,0.489375269084047,0.624043224229083,0.532599198719491,0.997743869210583
"Cluster-2772.0",40.5262641784772,-0.130961264324372,0.298608629644488,-0.4385715994889,0.660971979444128,0.997743869210583
"Cluster-2776.0",4302.47471959841,-0.241250395296606,0.513009221560629,-0.470265221671252,0.638165541581525,0.997743869210583
"Cluster-2777.0",85.5599347223293,0.292878544092154,0.349165850930417,0.838794925997846,0.401584398526501,0.997743869210583
"Cluster-2778.0",3223.07612619796,-0.79138456618624,0.397462225032195,-1.99109378538335,0.0464705775627876,0.997743869210583
"Cluster-2779.0",15.2523120179553,-0.239795086259117,0.728522775499285,-0.32915249093589,0.742040430595894,0.997743869210583
"Cluster-2780.0",15.5564846312981,-0.00100607289677928,0.369564774598896,-0.00272231815889707,0.997827907054326,0.998863040076553
"Cluster-2781.0",181.796034103099,0.00699865902161557,0.291945706610979,0.0239724676990759,0.980874569987265,0.998794292653611
"Cluster-2782.0",408.887558556381,0.190164923179558,0.481443229135611,0.394989298158752,0.692850786008156,0.997743869210583
"Cluster-2783.0",15.5212211404849,0.222419378645318,0.578968070899768,0.384165189454505,0.700856017190729,0.997743869210583
"Cluster-2784.0",423.999632542444,0.394929688579765,0.478726433631962,0.824959018000207,0.409394857925906,0.997743869210583
"Cluster-2785.0",225.306842666348,-0.097515970557157,0.283129968496946,-0.344421224905441,0.73052952904176,0.997743869210583
"Cluster-2787.0",10.0524000170964,-0.74332573492976,0.521683200596786,-1.42486040202066,0.154197558001766,0.997743869210583
"Cluster-2788.0",55.1787491176022,-0.136267576655401,0.352242218456393,-0.386857592632015,0.698861637553462,0.997743869210583
"Cluster-2789.0",220.958188277526,-0.408016463161471,0.329204188043174,-1.23940240732284,0.215196510380786,0.997743869210583
"Cluster-2792.0",39.3633754125283,-0.351392149617514,0.474099959271291,-0.741177346139444,0.458585917200698,0.997743869210583
"Cluster-2794.0",81.9301543002614,0.117056894325605,0.554081287790111,0.211263034693831,0.832682025957435,0.997743869210583
"Cluster-2795.0",26.5515669762851,-0.253666508025782,0.475875491064961,-0.533052264276319,0.593997401869102,0.997743869210583
"Cluster-2796.0",220.236055934853,0.177307778375239,0.368421792699558,0.481263003135731,0.63032958804528,0.997743869210583
"Cluster-2797.0",37.1309189205939,-0.096953418280264,0.343120960947577,-0.282563379434802,0.777511555691794,0.997743869210583
"Cluster-2798.0",40.6137732861076,-0.313774116448585,0.33864491936683,-0.926557873761265,0.354156135621897,0.997743869210583
"Cluster-2800.0",14.7126800416219,0.124810605669943,0.658612096181112,0.189505486451955,0.849696655441689,0.997743869210583
"Cluster-2802.0",233.46323765508,-0.679683025631022,0.468354133842467,-1.45121602761306,0.146719715249169,0.997743869210583
"Cluster-2804.0",30.82700021257,0.00601416756527548,0.246351661519559,0.0244129368893986,0.980523229256237,0.998794292653611
"Cluster-2806.0",13.7836762507215,0.0712379619022955,0.614267945002378,0.115972129885468,0.907674629856667,0.997743869210583
"Cluster-2807.0",8.14961713314726,-0.517239088520548,0.599281482873697,-0.863098732903048,0.388083184561893,0.997743869210583
"Cluster-2808.0",23.5609791858875,-0.616966871512372,0.451760493315505,-1.36569461172756,0.172034836276092,0.997743869210583
"Cluster-2810.0",20.8416448795183,-0.0385981753044963,0.434624684214376,-0.0888080606242281,0.929234451554509,0.998794292653611
"Cluster-2811.0",18.1108424831073,-0.172637195769556,0.874571037946281,-0.19739642439447,0.84351732749485,0.997743869210583
"Cluster-2813.0",175.288494327018,0.0134210544685502,0.345864023513997,0.0388044247337191,0.969046317065887,0.998794292653611
"Cluster-2815.0",352.505842239397,-0.383637370717688,0.377640018371382,-1.01588113561738,0.309685993072574,0.997743869210583
"Cluster-2816.0",125.401270916549,0.413715054795985,0.331957820626814,1.24628801940799,0.21265867465684,0.997743869210583
"Cluster-2821.0",1060.08672091328,-0.0415960172268862,0.33895178073088,-0.122719571312453,0.902329165345044,0.997743869210583
"Cluster-2822.0",20.4708729543442,-0.34924959639257,0.632920065306001,-0.551806800790423,0.581080727342509,0.997743869210583
"Cluster-2823.0",133.135525404362,-0.100601100312568,0.207867644811891,-0.483967095521798,0.628409221465528,0.997743869210583
"Cluster-2825.0",14.0189898299082,-0.21589905670882,0.646835335834393,-0.333777461972325,0.738547491787713,0.997743869210583
"Cluster-2826.0",7.037397112504,0.940007450519239,0.583191461690503,1.61183335536914,0.10699820768004,0.997743869210583
"Cluster-2828.0",20.7065806013006,-0.349333655673392,0.648507064063129,-0.538673632149342,0.590112070839836,0.997743869210583
"Cluster-2829.0",969.187231033696,-0.877926199590327,0.473350610883946,-1.8547059608751,0.0636382270847713,0.997743869210583
"Cluster-2830.0",1363.30147273618,-0.93822051035085,0.406265581455275,-2.30937729696439,0.020922653720381,0.975708706252781
"Cluster-2831.0",2564.58076416727,0.150069242322246,0.267918530442259,0.560130133867646,0.575390677717496,0.997743869210583
"Cluster-2835.0",32.8239826934134,-0.0589244544089448,0.292438457031041,-0.201493521088747,0.840312694970846,0.997743869210583
"Cluster-2836.0",6.31762564204075,0.260696633224883,0.612203659017551,0.425833183753331,0.670229404926945,0.997743869210583
"Cluster-2837.0",163.925128264119,0.0111502856297553,0.369100590999752,0.0302093410350643,0.975900098864012,0.998794292653611
"Cluster-2839.0",19.8305561670604,-0.290565585034348,0.49814272048809,-0.583297864414532,0.559692799931472,0.997743869210583
"Cluster-2840.0",44.9881802129988,0.0643026261635701,0.372476437495375,0.172635419829391,0.862938008885351,0.997743869210583
"Cluster-2844.0",191.228823652519,-0.454241235945345,0.75212460616162,-0.603944123386033,0.545880792159981,0.997743869210583
"Cluster-2845.0",1127.85586979707,-0.909156328411745,0.403656225326491,-2.25230349829583,0.0243030992485596,0.975708706252781
"Cluster-2846.0",21.3419668055407,-0.257443254465273,1.42072856762451,-0.181205094577442,0.856206595906065,0.997743869210583
"Cluster-2847.0",66.9915851205524,0.0231553033115913,0.368753882639029,0.0627933817154081,0.94993103609621,0.998794292653611
"Cluster-2848.0",54.6058626929964,-0.113661826829331,0.359676337364729,-0.316011410875975,0.7519938469984,0.997743869210583
"Cluster-2851.0",21674.5775013146,-0.265015250689484,0.367725195223412,-0.720688313261953,0.471101304377666,0.997743869210583
"Cluster-2852.0",155.383051582158,-0.106235351097395,0.82360380829067,-0.128988416551738,0.897366814509248,0.997743869210583
"Cluster-2854.0",9.56095616479318,-0.58836198857655,0.728463701167016,-0.80767509435814,0.419277644626491,0.997743869210583
"Cluster-2856.0",680.211297413931,0.362466098478193,0.369993626586506,0.979654978985016,0.327256456369614,0.997743869210583
"Cluster-2857.0",9.1478149477371,0.231266037790936,0.550772494154494,0.419893949399122,0.674562928073563,0.997743869210583
"Cluster-2858.0",50.1738901297318,-0.675571370771165,0.513441295097339,-1.31577139825321,0.188250781853469,0.997743869210583
"Cluster-2861.0",340.25899803028,0.580926338820785,0.417839715208032,1.39030905315345,0.16443504993632,0.997743869210583
"Cluster-2862.0",33.761060332211,0.224888092836978,0.445154319755686,0.505191307500741,0.613424475016132,0.997743869210583
"Cluster-2864.0",131.973570539156,0.465324161379387,0.309555375917307,1.5032016807994,0.132787044247525,0.997743869210583
"Cluster-2867.0",1981.84588766187,-0.25282827380344,0.676962668480876,-0.373474469974532,0.708795343021614,0.997743869210583
"Cluster-2868.0",377.101704263187,-0.148235142889557,0.397224417493191,-0.373177318315528,0.709016476208905,0.997743869210583
"Cluster-2871.0",123.606403088805,-0.27686462741244,0.320751206809359,-0.863175637487145,0.388040906376852,0.997743869210583
"Cluster-2872.0",35.0872247513526,-0.263965290211161,0.512738905338105,-0.514814240665235,0.6066828331287,0.997743869210583
"Cluster-2873.0",72.6976059172891,0.524917108881073,0.429507282765952,1.22213785410272,0.221655500233299,0.997743869210583
"Cluster-2874.0",8.219031176538,-1.2765159824106,0.799405859331751,-1.59683090574002,0.110303404788057,0.997743869210583
"Cluster-2876.0",18.1802467437314,-0.639123393875668,0.719767216641194,-0.887958466430505,0.374563093060785,0.997743869210583
"Cluster-2878.0",563.071937906461,0.150126180091016,0.344349578773864,0.435970273654974,0.662858297356777,0.997743869210583
"Cluster-2879.0",49.795078217795,-0.0672033772548075,0.856654068554976,-0.0784486757509571,0.93747115515189,0.998794292653611
"Cluster-2880.0",41.2549416464913,0.0138861348231636,0.297300581639642,0.0467073920494207,0.962746438774235,0.998794292653611
"Cluster-2882.0",100.509927007213,-0.308682620372289,0.367478770271056,-0.84000123366202,0.400907694822234,0.997743869210583
"Cluster-2885.0",213.420419231716,-0.385029699673082,0.233099328895907,-1.65178381892734,0.0985786284411053,0.997743869210583
"Cluster-2886.0",6.55766309673287,-1.21809044634821,0.559731424641569,-2.17620521686491,0.0295399190107289,0.997743869210583
"Cluster-2888.0",8.29038090444392,1.77815207451277,0.994888064917189,1.7872885776962,0.0738908591971958,0.997743869210583
"Cluster-2890.0",15.6070762102591,0.579820939211508,1.16020512959129,0.499757262248758,0.617246006914262,0.997743869210583
"Cluster-2891.0",2512.2117603879,0.349764838167255,0.23947459896734,1.46055088796686,0.144138732573384,0.997743869210583
"Cluster-2893.0",12.2221936557991,0.0574746407846731,0.549648122576424,0.104566245974363,0.916719999639551,0.998794292653611
"Cluster-2894.0",7.08246759530081,-0.67680578902566,0.735934173268958,-0.919655335502828,0.357752900007484,0.997743869210583
